0,10,0.0,0.0,0.0,0.0,0.0
0,20,0.0,0.0,0.0,0.0,0.0
0,30,0.0,0.0,0.0,0.0,0.01
0,40,0.01,0.0,0.0,0.0,0.0
0,50,0.0,0.01,0.03,0.02,0.01
0,60,0.04,0.06,0.01,0.07,0.05
0,70,0.06,0.03,0.07,0.07,0.1
0,80,0.12,0.11,0.08,0.11000000000000001,0.13
0,90,0.13,0.07,0.15000000000000002,0.16999999999999998,0.12000000000000001
1,10,0.0,0.0,0.0,0.0,0.0
1,20,0.0,0.0,0.0,0.0,0.0
1,30,0.0,0.0,0.0,0.0,0.0
1,40,0.01,0.01,0.02,0.02,0.0
1,50,0.02,0.02,0.0,0.0,0.03
1,60,0.04,0.02,0.04,0.06,0.04
1,70,0.09,0.07,0.06,0.05,0.1
1,80,0.08,0.07,0.05,0.08,0.1
1,90,0.1,0.08,0.08,0.09,0.12
2,10,0.0,0.0,0.0,0.0,0.0
2,20,0.0,0.0,0.0,0.0,0.0
2,30,0.0,0.0,0.0,0.0,0.0
2,40,0.0,0.0,0.0,0.0,0.0
2,50,0.0,0.0,0.0,0.0,0.0
2,60,0.0,0.0,0.0,0.0,0.0
2,70,0.01,0.01,0.01,0.0,0.0
2,80,0.01,0.01,0.01,0.0,0.0
2,90,0.01,0.0,0.01,0.01,0.01
3,10,0.0,0.0,0.0,0.0,0.0
3,20,0.0,0.0,0.0,0.0,0.0
3,30,0.0,0.01,0.0,0.0,0.0
3,40,0.0,0.0,0.0,0.01,0.01
3,50,0.03,0.06,0.05,0.04,0.07
3,60,0.060000000000000005,0.07,0.07,0.06,0.13
3,70,0.05,0.07,0.05,0.11,0.09
3,80,0.17,0.12,0.14,0.11,0.12000000000000001
3,90,0.24,0.21,0.18,0.19,0.14
4,10,0.0,0.0,0.0,0.0,0.0
4,20,0.0,0.0,0.0,0.0,0.0
4,30,0.0,0.0,0.0,0.0,0.0
4,40,0.01,0.0,0.0,0.02,0.0
4,50,0.0,0.01,0.03,0.02,0.01
4,60,0.01,0.05,0.01,0.03,0.02
4,70,0.06,0.06,0.04,0.04,0.05
4,80,0.05,0.06,0.04,0.04,0.07
4,90,0.06,0.07,0.08,0.06,0.08
5,10,0.0,0.0,0.0,0.0,0.0
5,20,0.0,0.0,0.0,0.0,0.0
5,30,0.0,0.0,0.0,0.0,0.0
5,40,0.0,0.0,0.0,0.0,0.0
5,50,0.0,0.01,0.0,0.01,0.0
5,60,0.01,0.01,0.0,0.01,0.0
5,70,0.01,0.01,0.01,0.0,0.0
5,80,0.02,0.0,0.0,0.01,0.02
5,90,0.02,0.01,0.0,0.01,0.0
6,10,0.0,0.0,0.0,0.0,0.0
6,20,0.0,0.0,0.0,0.0,0.0
6,30,0.0,0.0,0.0,0.0,0.0
6,40,0.0,0.0,0.0,0.0,0.0
6,50,0.0,0.0,0.0,0.0,0.0
6,60,0.0,0.0,0.0,0.01,0.0
6,70,0.01,0.01,0.0,0.0,0.0
6,80,0.0,0.0,0.01,0.0,0.01
6,90,0.0,0.0,0.0,0.01,0.01
7,10,0.0,0.0,0.0,0.0,0.0
7,20,0.0,0.0,0.0,0.0,0.0
7,30,0.0,0.0,0.0,0.0,0.0
7,40,0.0,0.0,0.0,0.0,0.0
7,50,0.0,0.0,0.0,0.0,0.0
7,60,0.0,0.0,0.0,0.0,0.0
7,70,0.0,0.0,0.0,0.0,0.0
7,80,0.0,0.01,0.0,0.0,0.0
7,90,0.0,0.01,0.0,0.0,0.01
8,10,0.0,0.0,0.0,0.0,0.0
8,20,0.0,0.0,0.0,0.0,0.0
8,30,0.0,0.0,0.0,0.0,0.0
8,40,0.0,0.0,0.0,0.0,0.0
8,50,0.0,0.01,0.0,0.02,0.0
8,60,0.0,0.01,0.0,0.01,0.03
8,70,0.03,0.03,0.03,0.02,0.01
8,80,0.03,0.04,0.03,0.02,0.02
8,90,0.06,0.05,0.06,0.03,0.04
9,10,0.0,0.0,0.0,0.0,0.0
9,20,0.0,0.0,0.0,0.0,0.0
9,30,0.0,0.0,0.0,0.0,0.0
9,40,0.0,0.01,0.0,0.02,0.01
9,50,0.0,0.01,0.02,0.01,0.0
9,60,0.02,0.0,0.0,0.01,0.01
9,70,0.01,0.0,0.03,0.03,0.02
9,80,0.03,0.04,0.02,0.04,0.02
9,90,0.04,0.02,0.03,0.03,0.02
10,10,0.0,0.0,0.0,0.0,0.0
10,20,0.0,0.0,0.0,0.0,0.0
10,30,0.0,0.0,0.0,0.0,0.0
10,40,0.0,0.0,0.0,0.01,0.01
10,50,0.0,0.01,0.02,0.01,0.01
10,60,0.01,0.03,0.01,0.02,0.02
10,70,0.01,0.02,0.03,0.02,0.0
10,80,0.02,0.02,0.01,0.01,0.02
10,90,0.04,0.03,0.03,0.04,0.03
11,10,0.0,0.0,0.0,0.0,0.0
11,20,0.0,0.0,0.0,0.0,0.0
11,30,0.0,0.0,0.0,0.0,0.0
11,40,0.0,0.01,0.03,0.0,0.03
11,50,0.06,0.08,0.07,0.06,0.05
11,60,0.14,0.19,0.12000000000000001,0.12000000000000001,0.14
11,70,0.16,0.18,0.1,0.16,0.14
11,80,0.2,0.14,0.15,0.22,0.16999999999999998
11,90,0.25,0.23,0.28,0.26,0.19
12,10,0.0,0.0,0.0,0.0,0.0
12,20,0.0,0.0,0.0,0.0,0.0
12,30,0.0,0.0,0.0,0.0,0.0
12,40,0.0,0.0,0.0,0.0,0.02
12,50,0.0,0.01,0.0,0.02,0.0
12,60,0.03,0.07,0.03,0.02,0.0
12,70,0.05,0.05,0.05,0.03,0.02
12,80,0.060000000000000005,0.02,0.04,0.04,0.03
12,90,0.09,0.02,0.06,0.07,0.04
13,10,0.0,0.0,0.0,0.0,0.0
13,20,0.0,0.0,0.0,0.0,0.0
13,30,0.0,0.0,0.0,0.0,0.0
13,40,0.0,0.0,0.0,0.0,0.01
13,50,0.02,0.02,0.0,0.04,0.02
13,60,0.02,0.05,0.01,0.01,0.04
13,70,0.03,0.08,0.02,0.04,0.01
13,80,0.05,0.05,0.08,0.05,0.05
13,90,0.09,0.03,0.11000000000000001,0.09,0.06
14,10,0.0,0.0,0.0,0.0,0.0
14,20,0.0,0.0,0.0,0.0,0.0
14,30,0.0,0.0,0.0,0.0,0.0
14,40,0.05,0.03,0.02,0.0,0.03
14,50,0.07,0.15,0.05,0.06,0.08
14,60,0.11,0.08,0.09,0.05,0.12000000000000001
14,70,0.11000000000000001,0.09,0.11,0.11,0.14
14,80,0.15000000000000002,0.1,0.16999999999999998,0.15000000000000002,0.16999999999999998
14,90,0.18,0.25,0.25,0.2,0.16999999999999998
15,10,0.0,0.0,0.0,0.0,0.0
15,20,0.0,0.0,0.0,0.0,0.0
15,30,0.0,0.0,0.0,0.0,0.0
15,40,0.01,0.01,0.0,0.0,0.02
15,50,0.03,0.01,0.03,0.03,0.01
15,60,0.06,0.04,0.04,0.04,0.01
15,70,0.05,0.1,0.09,0.05,0.06
15,80,0.07,0.08,0.09,0.08,0.1
15,90,0.06,0.1,0.06999999999999999,0.09,0.13
16,10,0.0,0.0,0.0,0.0,0.0
16,20,0.0,0.0,0.0,0.0,0.0
16,30,0.0,0.0,0.0,0.0,0.0
16,40,0.03,0.0,0.0,0.0,0.02
16,50,0.01,0.0,0.01,0.0,0.02
16,60,0.01,0.0,0.01,0.03,0.04
16,70,0.05,0.03,0.1,0.08,0.03
16,80,0.09,0.05,0.11,0.09,0.08
16,90,0.09,0.14,0.13,0.1,0.12000000000000001
17,10,0.0,0.0,0.0,0.0,0.0
17,20,0.0,0.0,0.0,0.0,0.0
17,30,0.0,0.0,0.0,0.0,0.0
17,40,0.0,0.0,0.0,0.0,0.0
17,50,0.01,0.03,0.01,0.01,0.01
17,60,0.03,0.0,0.02,0.02,0.05
17,70,0.02,0.06,0.04,0.06,0.04
17,80,0.04,0.060000000000000005,0.06,0.04,0.04
17,90,0.08,0.06,0.09,0.05,0.09
18,10,0.0,0.0,0.0,0.0,0.0
18,20,0.0,0.0,0.0,0.0,0.0
18,30,0.0,0.0,0.0,0.0,0.0
18,40,0.01,0.01,0.0,0.01,0.02
18,50,0.0,0.01,0.0,0.04,0.0
18,60,0.03,0.01,0.04,0.04,0.03
18,70,0.02,0.03,0.03,0.01,0.03
18,80,0.06,0.06,0.06,0.05,0.02
18,90,0.05,0.02,0.05,0.05,0.07
19,10,0.0,0.0,0.0,0.0,0.0
19,20,0.0,0.0,0.0,0.0,0.0
19,30,0.0,0.0,0.0,0.0,0.0
19,40,0.01,0.01,0.01,0.0,0.0
19,50,0.0,0.0,0.01,0.01,0.0
19,60,0.0,0.03,0.01,0.02,0.02
19,70,0.02,0.03,0.01,0.01,0.02
19,80,0.03,0.03,0.03,0.0,0.02
19,90,0.03,0.0,0.01,0.03,0.02
20,10,0.0,0.0,0.0,0.0,0.0
20,20,0.0,0.0,0.0,0.0,0.0
20,30,0.0,0.0,0.0,0.0,0.0
20,40,0.0,0.01,0.0,0.02,0.01
20,50,0.02,0.0,0.03,0.01,0.02
20,60,0.04,0.02,0.03,0.04,0.03
20,70,0.02,0.03,0.04,0.03,0.04
20,80,0.02,0.07,0.03,0.06,0.03
20,90,0.08,0.05,0.04,0.08,0.06
21,10,0.0,0.0,0.0,0.0,0.0
21,20,0.0,0.0,0.0,0.0,0.0
21,30,0.0,0.0,0.0,0.0,0.0
21,40,0.0,0.0,0.0,0.0,0.0
21,50,0.0,0.0,0.0,0.0,0.0
21,60,0.01,0.0,0.0,0.0,0.0
21,70,0.0,0.0,0.01,0.0,0.0
21,80,0.0,0.0,0.01,0.01,0.01
21,90,0.02,0.0,0.02,0.0,0.02
22,10,0.0,0.0,0.0,0.0,0.0
22,20,0.0,0.0,0.0,0.0,0.0
22,30,0.0,0.0,0.0,0.0,0.0
22,40,0.0,0.0,0.0,0.0,0.0
22,50,0.06,0.02,0.01,0.03,0.01
22,60,0.1,0.06,0.09,0.03,0.1
22,70,0.09,0.15000000000000002,0.1,0.06,0.07
22,80,0.11000000000000001,0.12,0.08,0.12000000000000001,0.18
22,90,0.15,0.19,0.14,0.16999999999999998,0.19
23,10,0.0,0.0,0.0,0.0,0.0
23,20,0.0,0.0,0.0,0.0,0.0
23,30,0.0,0.0,0.0,0.0,0.0
23,40,0.0,0.0,0.0,0.0,0.0
23,50,0.0,0.01,0.01,0.0,0.0
23,60,0.0,0.0,0.0,0.03,0.0
23,70,0.06,0.0,0.01,0.04,0.02
23,80,0.03,0.06,0.03,0.04,0.04
23,90,0.05,0.06,0.07,0.05,0.06
24,10,0.0,0.0,0.0,0.0,0.0
24,20,0.0,0.0,0.0,0.0,0.0
24,30,0.0,0.0,0.0,0.0,0.0
24,40,0.0,0.0,0.0,0.01,0.0
24,50,0.0,0.0,0.01,0.01,0.0
24,60,0.0,0.01,0.0,0.0,0.01
24,70,0.01,0.02,0.01,0.01,0.01
24,80,0.01,0.01,0.01,0.01,0.02
24,90,0.04,0.02,0.02,0.01,0.0
25,10,0.0,0.0,0.0,0.0,0.0
25,20,0.0,0.0,0.0,0.0,0.0
25,30,0.01,0.0,0.0,0.0,0.0
25,40,0.02,0.02,0.03,0.0,0.01
25,50,0.01,0.03,0.06,0.03,0.07
25,60,0.11000000000000001,0.08,0.11,0.07,0.06
25,70,0.16,0.08,0.13,0.15000000000000002,0.14
25,80,0.17,0.12000000000000001,0.14,0.15,0.19
25,90,0.2,0.13,0.16999999999999998,0.21000000000000002,0.16
26,10,0.0,0.0,0.0,0.0,0.0
26,20,0.0,0.0,0.0,0.0,0.0
26,30,0.0,0.0,0.0,0.0,0.0
26,40,0.0,0.0,0.0,0.0,0.0
26,50,0.01,0.0,0.0,0.0,0.0
26,60,0.0,0.0,0.02,0.02,0.03
26,70,0.03,0.0,0.01,0.01,0.01
26,80,0.06,0.04,0.03,0.05,0.08
26,90,0.05,0.02,0.02,0.08,0.08
27,10,0.0,0.0,0.0,0.0,0.0
27,20,0.0,0.0,0.0,0.0,0.0
27,30,0.0,0.0,0.0,0.0,0.0
27,40,0.0,0.0,0.0,0.0,0.0
27,50,0.04,0.05,0.03,0.01,0.01
27,60,0.04,0.04,0.01,0.03,0.03
27,70,0.09,0.05,0.06,0.07,0.05
27,80,0.08,0.08,0.1,0.04,0.1
27,90,0.13,0.14,0.11,0.09,0.09
28,10,0.0,0.0,0.0,0.0,0.0
28,20,0.0,0.0,0.0,0.0,0.0
28,30,0.0,0.0,0.0,0.0,0.0
28,40,0.01,0.0,0.01,0.0,0.0
28,50,0.01,0.01,0.0,0.0,0.01
28,60,0.03,0.03,0.01,0.01,0.01
28,70,0.03,0.01,0.01,0.05,0.04
28,80,0.02,0.02,0.04,0.02,0.04
28,90,0.05,0.03,0.02,0.05,0.03
29,10,0.0,0.0,0.0,0.0,0.0
29,20,0.0,0.0,0.0,0.0,0.0
29,30,0.0,0.0,0.0,0.0,0.0
29,40,0.0,0.0,0.0,0.0,0.0
29,50,0.01,0.0,0.0,0.0,0.0
29,60,0.0,0.0,0.0,0.01,0.0
29,70,0.0,0.01,0.01,0.0,0.0
29,80,0.01,0.0,0.0,0.02,0.01
29,90,0.01,0.0,0.01,0.02,0.02
30,10,0.0,0.0,0.0,0.0,0.0
30,20,0.0,0.0,0.0,0.0,0.0
30,30,0.0,0.0,0.0,0.0,0.0
30,40,0.01,0.0,0.0,0.0,0.0
30,50,0.01,0.01,0.01,0.0,0.01
30,60,0.03,0.04,0.03,0.01,0.04
30,70,0.03,0.04,0.03,0.05,0.06
30,80,0.02,0.04,0.06,0.03,0.03
30,90,0.05,0.02,0.060000000000000005,0.02,0.04
31,10,0.0,0.0,0.0,0.0,0.0
31,20,0.0,0.0,0.0,0.0,0.0
31,30,0.0,0.0,0.0,0.0,0.0
31,40,0.01,0.01,0.0,0.0,0.0
31,50,0.01,0.02,0.0,0.0,0.01
31,60,0.03,0.04,0.03,0.02,0.02
31,70,0.02,0.08,0.05,0.05,0.05
31,80,0.04,0.05,0.06,0.05,0.07
31,90,0.04,0.08,0.08,0.05,0.09
32,10,0.0,0.0,0.0,0.0,0.0
32,20,0.0,0.0,0.0,0.0,0.0
32,30,0.0,0.0,0.0,0.0,0.0
32,40,0.0,0.0,0.0,0.0,0.0
32,50,0.0,0.01,0.0,0.0,0.01
32,60,0.02,0.01,0.01,0.0,0.01
32,70,0.01,0.01,0.01,0.02,0.01
32,80,0.01,0.01,0.02,0.03,0.02
32,90,0.02,0.03,0.02,0.01,0.01
33,10,0.0,0.0,0.0,0.0,0.0
33,20,0.0,0.0,0.0,0.0,0.0
33,30,0.0,0.01,0.0,0.0,0.0
33,40,0.0,0.0,0.0,0.0,0.0
33,50,0.0,0.03,0.01,0.0,0.0
33,60,0.0,0.02,0.0,0.01,0.01
33,70,0.02,0.02,0.01,0.01,0.03
33,80,0.03,0.01,0.02,0.05,0.02
33,90,0.03,0.06,0.05,0.03,0.05
34,10,0.0,0.0,0.0,0.0,0.0
34,20,0.0,0.0,0.0,0.0,0.0
34,30,0.0,0.0,0.0,0.0,0.0
34,40,0.0,0.0,0.0,0.0,0.0
34,50,0.0,0.0,0.01,0.0,0.01
34,60,0.0,0.0,0.0,0.0,0.0
34,70,0.0,0.01,0.01,0.0,0.01
34,80,0.01,0.01,0.02,0.01,0.01
34,90,0.01,0.02,0.01,0.01,0.01
35,10,0.0,0.0,0.0,0.0,0.0
35,20,0.0,0.0,0.0,0.0,0.0
35,30,0.0,0.0,0.0,0.0,0.0
35,40,0.01,0.0,0.0,0.0,0.0
35,50,0.0,0.0,0.0,0.01,0.0
35,60,0.01,0.0,0.01,0.0,0.0
35,70,0.01,0.0,0.01,0.01,0.0
35,80,0.01,0.0,0.01,0.01,0.01
35,90,0.01,0.01,0.02,0.02,0.01
36,10,0.0,0.0,0.0,0.0,0.0
36,20,0.0,0.0,0.0,0.0,0.0
36,30,0.0,0.03,0.0,0.0,0.0
36,40,0.02,0.0,0.0,0.02,0.03
36,50,0.01,0.01,0.03,0.02,0.05
36,60,0.05,0.03,0.0,0.02,0.03
36,70,0.04,0.07,0.04,0.07,0.05
36,80,0.06,0.06,0.03,0.09,0.01
36,90,0.08,0.07,0.08,0.06,0.06
37,10,0.0,0.0,0.0,0.0,0.0
37,20,0.0,0.0,0.0,0.0,0.0
37,30,0.0,0.0,0.0,0.0,0.0
37,40,0.0,0.0,0.0,0.0,0.0
37,50,0.0,0.0,0.01,0.0,0.0
37,60,0.0,0.0,0.0,0.01,0.01
37,70,0.0,0.0,0.0,0.01,0.01
37,80,0.01,0.0,0.01,0.01,0.01
37,90,0.01,0.0,0.03,0.0,0.01
38,10,0.0,0.0,0.0,0.0,0.0
38,20,0.0,0.0,0.0,0.0,0.0
38,30,0.0,0.0,0.0,0.0,0.0
38,40,0.0,0.02,0.0,0.02,0.02
38,50,0.04,0.09,0.07,0.06,0.1
38,60,0.13,0.14,0.09,0.03,0.03
38,70,0.13,0.16,0.12000000000000001,0.15,0.18
38,80,0.24000000000000002,0.2,0.2,0.23,0.24
38,90,0.21000000000000002,0.21000000000000002,0.28,0.3,0.26
39,10,0.0,0.0,0.0,0.0,0.0
39,20,0.0,0.0,0.0,0.0,0.0
39,30,0.0,0.0,0.0,0.0,0.0
39,40,0.01,0.01,0.0,0.0,0.0
39,50,0.02,0.03,0.03,0.08,0.02
39,60,0.09,0.09,0.07,0.08,0.1
39,70,0.14,0.08,0.11,0.12,0.13
39,80,0.14,0.12,0.12000000000000001,0.12,0.14
39,90,0.18,0.22,0.18,0.15000000000000002,0.21000000000000002
40,10,0.0,0.0,0.0,0.0,0.0
40,20,0.0,0.0,0.0,0.0,0.0
40,30,0.0,0.0,0.0,0.0,0.0
40,40,0.0,0.0,0.0,0.0,0.0
40,50,0.01,0.02,0.0,0.01,0.0
40,60,0.02,0.01,0.01,0.03,0.0
40,70,0.03,0.01,0.02,0.02,0.02
40,80,0.04,0.07,0.05,0.03,0.03
40,90,0.06,0.06,0.05,0.05,0.05
41,10,0.0,0.0,0.0,0.0,0.0
41,20,0.0,0.0,0.0,0.0,0.0
41,30,0.0,0.0,0.0,0.0,0.0
41,40,0.02,0.04,0.0,0.02,0.0
41,50,0.03,0.04,0.05,0.02,0.0
41,60,0.11,0.02,0.03,0.08,0.05
41,70,0.08,0.09,0.06999999999999999,0.07,0.12
41,80,0.09,0.1,0.14,0.1,0.15
41,90,0.14,0.14,0.12000000000000001,0.16999999999999998,0.14
42,10,0.0,0.0,0.0,0.0,0.0
42,20,0.0,0.0,0.0,0.0,0.0
42,30,0.0,0.0,0.0,0.0,0.0
42,40,0.0,0.0,0.0,0.0,0.0
42,50,0.0,0.0,0.0,0.0,0.0
